diff,send,accept1,position,time_limit,gotype2,para1,add,mainshow,season,quest_pre,pre,duration,reward_para,extra_reward,listType,name,type2,icon,accept2,id,type1,guide_complete,autoreward,bp_score,list,gopara,reward,is_chapter,autoopen,order,bubble,sub_icon,para3,desctype,desc,type,para2,progressshow
"","","","1","",1,"[""10207000""]","","","","","300207015","","","","1","170400","311","UI_building_10114000","10100016",300207016,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",160,"","","15",2,"372015",1,1,"1"
"","","","1","",1,"[""10207000""]","","","","","300207016","","","","1","170400","311","UI_building_10114000","10100017",300207017,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",170,"","","16",2,"372016",1,1,"1"
"","","","1","",1,"[""10207000""]","","","","","300207017","","","","1","170400","311","UI_building_10114000","10100018",300207018,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",180,"","","17",2,"372017",1,1,"1"
"","","","1","",1,"[""10207000""]","","","","","300207018","","","","1","170400","311","UI_building_10114000","10100019",300207019,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",190,"","","18",2,"372018",1,1,"1"
"","","","1","",1,"[""10207000""]","","","","","300207019","","","","1","170400","311","UI_building_10114000","10100020",300207020,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",200,"","","19",2,"372019",1,1,"1"
"","","","1","",1,"[""10207000""]","","","","","300207020","","","","1","170400","311","UI_building_10114000","10100021",300207021,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",210,"","","20",2,"372020",1,1,"1"
"","","","1","",1,"[""10207000""]","","","","","300207021","","","","1","170400","311","UI_building_10114000","10100022",300207022,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",220,"","","21",2,"372021",1,1,"1"
"","","","1","",1,"[""10207000""]","","","","","300207022","","","","1","170400","311","UI_building_10114000","10100023",300207023,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",230,"","","22",2,"372022",1,1,"1"
"","","","1","",1,"[""10207000""]","","","","","300207023","","","","1","170400","311","UI_building_10114000","10100024",300207024,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",240,"","","23",2,"372023",1,1,"1"
"","","","1","",1,"[""10207000""]","","","","","300207024","","","","1","170400","311","UI_building_10114000","10100025",300207025,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",250,"","","24",2,"372024",1,1,"1"
"","","","1","",1,"[""10207000""]","","","","","300207025","","","","1","170400","311","UI_building_10114000","10100026",300207026,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",260,"","","25",2,"372025",1,1,"1"
"","","","1","",1,"[""10207000""]","","","","","300207026","","","","1","170400","311","UI_building_10114000","10100027",300207027,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",270,"","","26",2,"372026",1,1,"1"
"","","","1","",1,"[""10207000""]","","","","","300207027","","","","1","170400","311","UI_building_10114000","10100028",300207028,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",280,"","","27",2,"372027",1,1,"1"
"","","","1","",1,"[""10207000""]","","","","","300207028","","","","1","170400","311","UI_building_10114000","10100029",300207029,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",290,"","","28",2,"372028",1,1,"1"
"","","","1","",1,"[""10207000""]","","","","","300207029","","","","1","170400","311","UI_building_10114000","10100030",300207030,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",300,"","","29",2,"372029",1,1,"1"
"","","","1","2;57",1,"[""10207000""]","","","","","300207030","","","","1","170400","311","UI_building_10114000","10100031",300207031,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",310,"","","30",2,"task_desc_building_31",1,1,"1"
"","","","1","2;57",1,"[""10207000""]","","","","","300207031","","","","1","170400","311","UI_building_10114000","10100032",300207032,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",320,"","","31",2,"task_desc_building_32",1,1,"1"
"","","","1","",1,"[""10207000""]","1","","","","","","","","","170401","233","UI_building_10207000","10100000",1027001,"2","","","{}","","[""10207000"",""5""]","102012701","1","",1,"","1","23",2,"170538",1,2,"1"
"","","","1","",1,"[""10103000""]","1","","","","","","","","","170400","0","UI_building_10103000","10100000",1027002,"2","","","{}","","[""10103000"",""5""]","102012701","1","",2,"","1","",2,"371034",1,23,"1"
"","","","1","",1,"[""10116000""]","1","","","","","","","","","170400","0","UI_building_10116000","10100000",1027003,"2","","","{}","","[""10116000"",""5""]","102012701","1","",3,"","1","",2,"371034",1,23,"1"
"","","","1","",1,"[""10201000""]","1","","","","","","","","","170401","233","UI_building_10201000","10100000",1027004,"2","","","{}","","[""10201000"",""5""]","102012701","1","",4,"","1","23",2,"170538",1,3,"1"
"","","","1","",1,"[""10202000""]","1","","","","","","","","","170401","233","UI_building_10202000","10100000",1027005,"2","","","{}","","[""10202000"",""5""]","102012701","1","",5,"","1","23",2,"170538",1,3,"1"
"","","","1","",1,"[""10100000""]","","","","","","","","","","170400","311","UI_building_10100000","10100000",1027006,"2","","","{}","","[""10100000"",""5""]","102012702","1","",6,"","1","23",2,"372023",1,1,"1"
"","","","","",0,"{}","1","","","","","","","","","","326","","",2305001,"13","","","{}","","{}","108410001","","",0,"","","",0,"2000191",13,500,""
"","","","","",0,"{}","1","","","","","","","","","","326","","",2305002,"13","","","{}","","{}","108410002","","",0,"","","",0,"2000191",13,1000,""
"","","","","",0,"{}","1","","","","","","","","","","326","","",2305003,"13","","","{}","","{}","108410003","","",0,"","","",0,"2000191",13,3000,""
"","","","","",0,"{}","1","","","","","","","","","","326","","",2305004,"13","","","{}","","{}","108410004","","",0,"","","",0,"2000191",13,6000,""
"","","","","",0,"{}","1","","","","","","","","","","326","","",2305005,"13","","","{}","","{}","108410005","","",0,"","","",0,"2000191",13,10000,""
"","","","1","",11,"[""1""]","1","","","","","","","","1","800787","329","UI_building_10114000","10100000",560000001,"1","","","{}","507","[""1002001""]","102020000","0","",54,"","","",1,"800788",1,1,"1"
"","","","1","",11,"[""2""]","1","","","","","","","","1","800787","329","UI_building_10114000","10100000",560000002,"1","","","{}","507","[""1002002""]","102020000","0","",54,"","","",1,"800788",1,1,"1"
"","","","1","",11,"[""3""]","1","","","","","","","","1","800787","329","UI_building_10114000","10100000",560000003,"1","","","{}","507","[""1002003""]","102020000","0","",54,"","","",1,"800788",1,1,"1"
"","","","1","",12,"[""2""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",530000900,"1","","","{}","504","[""2""]","102020000","0","",239,"","","",8,"170427",1,900000,"1"
"","","","1","",11,"[""5""]","1","","","","","","","","1","800787","329","UI_building_10114000","10100000",560000005,"1","","","{}","507","[""1002005""]","102020000","0","",64,"","","",1,"800788",1,1,"1"
"","","","1","",11,"[""6""]","1","","","","","","","","1","800787","329","UI_building_10114000","10100000",560000006,"1","","","{}","507","[""1002006""]","102020000","0","",64,"","","",1,"800788",1,1,"1"
"","","","1","",11,"[""7""]","1","","","","","","","","1","800787","329","UI_building_10114000","10100000",560000007,"1","","","{}","507","[""1002007""]","102020000","0","",74,"","","",1,"800788",1,1,"1"
"","","","1","",18,"{}","1","","","","","","","","1","170401","212","UI_building_10114000","10100000",500001800,"1","","","{}","501","[""10114000""]","102020001","0","",331,"","","",1,"170428",1,1800,"1"
"","","","1","",11,"[""9""]","1","","","","","","","","1","800787","329","UI_building_10114000","10100000",560000009,"1","","","{}","507","[""1002009""]","102020000","0","",84,"","","",1,"800788",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","","","","","1","170400","311","UI_building_10114000","10100011",300117002,"1","","","{}","313","[""10117000"",""5""]","102020002","0","",110,"","","1",2,"372001",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117002","","","","1","170400","311","UI_building_10114000","10100011",300117003,"1","","","{}","313","[""10117000"",""5""]","102020002","0","",120,"","","2",2,"372002",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117003","","","","1","170400","311","UI_building_10114000","10100011",300117004,"1","","","{}","313","[""10117000"",""5""]","102020002","0","",130,"","","3",2,"372003",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117004","","","","1","170400","311","UI_building_10114000","10100011",300117005,"1","","","{}","313","[""10117000"",""5""]","102020002","0","",140,"","","4",2,"372004",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117005","","","","1","170400","311","UI_building_10114000","10100011",300117006,"1","","","{}","313","[""10117000"",""5""]","102020002","0","",150,"","","5",2,"372005",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117006","","","","1","170400","311","UI_building_10114000","10100011",300117007,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",160,"","","6",2,"372006",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117007","","","","1","170400","311","UI_building_10114000","10100011",300117008,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",170,"","","7",2,"372007",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117008","","","","1","170400","311","UI_building_10114000","10100011",300117009,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",180,"","","8",2,"372008",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117009","","","","1","170400","311","UI_building_10114000","10100011",300117010,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",190,"","","9",2,"372009",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117010","","","","1","170400","311","UI_building_10114000","10100011",300117011,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",200,"","","10",2,"372010",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117011","","","","1","170400","311","UI_building_10114000","10100012",300117012,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",210,"","","11",2,"372011",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117012","","","","1","170400","311","UI_building_10114000","10100013",300117013,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",220,"","","12",2,"372012",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117013","","","","1","170400","311","UI_building_10114000","10100014",300117014,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",230,"","","13",2,"372013",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117014","","","","1","170400","311","UI_building_10114000","10100015",300117015,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",240,"","","14",2,"372014",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117015","","","","1","170400","311","UI_building_10114000","10100016",300117016,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",250,"","","15",2,"372015",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117016","","","","1","170400","311","UI_building_10114000","10100017",300117017,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",260,"","","16",2,"372016",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117017","","","","1","170400","311","UI_building_10114000","10100018",300117018,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",270,"","","17",2,"372017",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117018","","","","1","170400","311","UI_building_10114000","10100019",300117019,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",280,"","","18",2,"372018",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117019","","","","1","170400","311","UI_building_10114000","10100020",300117020,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",290,"","","19",2,"372019",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117020","","","","1","170400","311","UI_building_10114000","10100021",300117021,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",300,"","","20",2,"372020",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117021","","","","1","170400","311","UI_building_10114000","10100022",300117022,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",310,"","","21",2,"372021",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117022","","","","1","170400","311","UI_building_10114000","10100023",300117023,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",320,"","","22",2,"372022",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117023","","","","1","170400","311","UI_building_10114000","10100024",300117024,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",330,"","","23",2,"372023",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117024","","","","1","170400","311","UI_building_10114000","10100025",300117025,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",340,"","","24",2,"372024",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117025","","","","1","170400","311","UI_building_10114000","10100026",300117026,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",350,"","","25",2,"372025",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117026","","","","1","170400","311","UI_building_10114000","10100027",300117027,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",360,"","","26",2,"372026",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117027","","","","1","170400","311","UI_building_10114000","10100028",300117028,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",370,"","","27",2,"372027",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117028","","","","1","170400","311","UI_building_10114000","10100029",300117029,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",380,"","","28",2,"372028",1,1,"1"
"","","","1","",1,"[""10117000""]","","","","","300117029","","","","1","170400","311","UI_building_10114000","10100030",300117030,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",390,"","","29",2,"372029",1,1,"1"
"","","","1","2;57",1,"[""10117000""]","","","","","300117030","","","","1","170400","311","UI_building_10114000","10100031",300117031,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",400,"","","30",2,"task_desc_building_31",1,1,"1"
"","","","1","2;57",1,"[""10117000""]","","","","","300117031","","","","1","170400","311","UI_building_10114000","10100032",300117032,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",410,"","","31",2,"task_desc_building_32",1,1,"1"
"","","","1","2;57",1,"[""10117000""]","","","","","300117032","","","","1","170400","311","UI_building_10114000","10100033",300117033,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",420,"","","32",2,"task_desc_building_33",1,1,"1"
"","","","1","2;57",1,"[""10117000""]","","","","","300117033","","","","1","170400","311","UI_building_10114000","10100034",300117034,"1","","","{}","313","[""10117000"",""5""]","102020000","0","",430,"","","33",2,"task_desc_building_34",1,1,"1"
