para8,model,ban_move,building_effect,building_action,equal_glue_value,offer_range,is_stationed,produce_goods,building_show,produce_time,long_description,click_sfx,cost_resource,name,recommended_location,open_arms,mono_condition,zone,item,unlock_player_level,reward_show,building_inside,description,ruinTime,scan,time,building_prerequisites,build_type,need_science,disrecommend,max_hp,effect_local,tiles_2,upgrade_type,building_effect_last_hide,play_music_para,hero_slots,building_effect_last,para5,level_up,local_num,guard,display_range,model_garbage,coal_normal,time_condition,people,building_effect_local,exp_hero_show,produce_gain_consume,default_army,para1,season_group,direct_exchange,building,cost_consume,season_score,building_mail,receiving_building,working_perform,hero_sort,produce_cost_resource,hummer_build,produce_gain_resource,max_level,detail_desc,tab_type,need_talent,exp,need_pve,storage_resource,produce_cost_consume,pic,para7,para6,unlock_num,para4,id,red_dot,put,para3,effect_condition,effect_number_condition,bd_effect_result,reward,coal_overload,order,display_gallery_condition,no_queue,tiles,glue_exchange_id,resBuild,temperature_status,sup_main_build_id,main_sup_build_id,gift_id,zone_radius,buildclassification,model_world,display_order_gallery,season_mastery,para2,power
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,500060,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"48300","0","1","","{}","","","",32000000,"","","","","","10100000;21","1;73000000|14;24000000|2;7800000","","","","0","10101020","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101020,0,"","","","","50111;4;50111|50112;4;50112","105020420","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",48300
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,650078,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"58800","0","1","","{}","","","",42000000,"","","","","","10100000;22","1;95000000|14;32000000|2;10000000","","","","0","10101021","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101021,0,"","","","","50111;4;50111|50112;4;50112","105020421","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",58800
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,845101,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"70800","0","1","","{}","","","",50000000,"","","","","","10100000;23","1;120000000|14;40000000|2;13000000","","","","0","10101022","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101022,0,"","","","","50111;4;50111|50112;4;50112","105020422","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",70800
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,1183141,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"84300","0","1","","{}","","","",55000000,"","","","","","10100000;24","1;150000000|14;50000000|2;16000000","","","","0","10101023","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101023,0,"","","","","50111;4;50111|50112;4;50112","105020423","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",84300
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,1656397,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"99400","0","1","","{}","","","",61000000,"","","","","","10100000;25","1;250000000|14;84000000|2;27000000","","","","0","10101024","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101024,0,"","","","","50111;4;50111|50112;4;50112","105020424","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",99400
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,2318956,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"118900","0","1","","{}","","","",67000000,"","","","","","10100000;26","1;350000000|14;120000000|2;38000000","","","","0","10101025","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101025,0,"","","","","50111;4;50111|50112;4;50112","105020425","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",118900
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,3246538,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"142000","0","1","","{}","","","",74000000,"","","","","","10100000;27","1;460000000|14;150000000|2;49000000","","","","0","10101026","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101026,0,"","","","","50111;4;50111|50112;4;50112","105020426","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",142000
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,4545152,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"168300","0","1","","{}","","","",81000000,"","","","","","10100000;28","1;640000000|14;210000000|2;69000000","","","","0","10101027","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101027,0,"","","","","50111;4;50111|50112;4;50112","105020427","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",168300
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,5908698,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"199400","0","1","","{}","","","",89000000,"","","","","","10100000;29","1;900000000|14;300000000|2;96000000","","","","0","10101028","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101028,0,"","","","","50111;4;50111|50112;4;50112","105020428","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",199400
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,7681307,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"236300","0","1","","{}","","","",98000000,"","","","","","10100000;30","1;1300000000|14;420000000|2;130000000","","","","0","10101029","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101029,0,"","","","","50111;4;50111|50112;4;50112","105020429","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",236300
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,8449438,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"280400","0","1","","{}","2;57","","",110000000,"","","","","","10100000;31","1;1400000000|14;460000000|2;150000000","","","","0","10101030","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101030,0,"","","","","50111;4;50111|50112;4;50112","105020430","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",280400
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,9294381,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"326400","0","1","","{}","2;57","","",120000000,"","","","","","10100000;32","1;1500000000|14;510000000|2;160000000","","","","0","10101031","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101031,0,"","","","","50111;4;50111|50112;4;50112","105020431","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",326400
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,10223820,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"374200","0","1","","{}","2;57","","",130000000,"","","","","","10100000;33","1;1700000000|14;560000000|2;180000000","","","","0","10101032","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101032,0,"","","","","50111;4;50111|50112;4;50112","105020432","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",374200
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,10735011,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"424800","0","1","","{}","2;57","","",140000000,"","","","","","10100000;34","1;1800000000|14;590000000|2;190000000","","","","0","10101033","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101033,0,"","","","","50111;4;50111|50112;4;50112","105020433","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",424800
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,11271761,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"476900","0","1","","{}","2;57","","",160000000,"","","","","","10100000;35","1;1900000000|14;620000000|2;200000000","","","","0","10101034","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101034,0,"","","","","50111;4;50111|50112;4;50112","105020434","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",476900
"","building_10101000",0,"","","",0,"","",0,"","135151","city_blacksmith","","135111","","","","1;0","",0,"",1,"135131","0",2,0,"",0,"","",0,"135172,1","3;3","","","","4","","",0,"530400","0","1","","{}","2;57","","",0,"","","","","","","","","","","0","10101035","","{}","",35,"",2,"",0,0,"","","UI_building_10101000","","","1;10100000,9","",10101035,0,"","","","","50111;4;50111|50112;4;50112","105020435","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",530400
"","building_feixu_3",0,"","","",0,"","",0,"","135119","","","2000756","","","102","3;0","",0,"",1,"100728","0",2,0,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"0","0","1","","{}","","","",0,"","","0","","","10100000;1","1;15|14;15","","","","","10142000","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142000,1,"","","","","50108;2;50108|50202;4;50202","105023400","{}",0,"",1,0,"","0","",0,"","",0,0,"","","","",0
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,12,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"900;0.5","0","1","","{}","","","50108;0.005",420,"","","0.005","","","10100000;2","1;230|14;230","","","","0","10142001","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142001,0,"","","","","50108;2;50108|50202;4;50202","105023401","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",900
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,47,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"1800;1","0","1","","{}","","","50108;0.010",1300,"","","0.01","","","10100000;3","1;1000|14;1000","","","","0","10142002","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142002,0,"","","","","50108;2;50108|50202;4;50202","105023402","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",1800
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,117,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"2700;1.5","0","1","","{}","","","50108;0.015",3200,"","","0.015","","","10100000;4","1;2500|14;2500","","","","0","10142003","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142003,0,"","","","","50108;2;50108|50202;4;50202","105023403","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",2700
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,702,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"3600;2","0","1","","{}","","","50108;0.020",13000,"","","0.02","","","10100000;5","1;20000|14;20000","","","","0","10142004","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142004,0,"","","","","50108;2;50108|50202;4;50202","105023404","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",3600
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,2106,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"4500;2.5","0","1","","{}","","","50108;0.025",25000,"","","0.025","","","10100000;6","1;91000|14;91000","","","","0","10142005","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142005,0,"","","","","50108;2;50108|50202;4;50202","105023405","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",4500
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,4914,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"5400;3","0","1","","{}","","","50108;0.030",37000,"","","0.03","","","10100000;7","1;210000|14;210000","","","","0","10142006","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142006,0,"","","","","50108;2;50108|50202;4;50202","105023406","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",5400
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,9828,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"6300;3.5","0","1","","{}","","","50108;0.035",90000,"","","0.035","","","10100000;8","1;340000|14;340000","","","","0","10142007","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142007,0,"","","","","50108;2;50108|50202;4;50202","105023407","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",6300
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,13760,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"7200;4","0","1","","{}","","","50108;0.040",150000,"","","0.04","","","10100000;9","1;540000|14;540000|2;170000","","","","0","10142008","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142008,0,"","","","","50108;2;50108|50202;4;50202","105023408","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",7200
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,17887,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"8400;4.5","0","1","","{}","","","50108;0.045",240000,"","","0.045","","","10100000;10","1;650000|14;650000|2;210000","","","","0","10142009","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142009,0,"","","","","50108;2;50108|50202;4;50202","105023409","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",8400
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,23254,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"9700;5","0","1","","{}","","","50108;0.050",380000,"","","0.05","","","10100000;11","1;1600000|14;1600000|2;520000","","","","0","10142010","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142010,0,"","","","","50108;2;50108|50202;4;50202","105023410","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",9700
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,30229,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"11800;5.5","0","1","","{}","","","50108;0.055",620000,"","","0.055","","","10100000;12","1;2800000|14;2800000|2;890000","","","","0","10142011","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142011,0,"","","","","50108;2;50108|50202;4;50202","105023411","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",11800
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,39298,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"14500;6","0","1","","{}","","","50108;0.060",1000000,"","","0.06","","","10100000;13","1;3100000|14;3100000|2;980000","","","","0","10142012","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142012,0,"","","","","50108;2;50108|50202;4;50202","105023412","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",14500
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,51087,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"17300;6.5","0","1","","{}","","","50108;0.065",1600000,"","","0.065","","","10100000;14","1;4300000|14;4300000|2;1400000","","","","0","10142013","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142013,0,"","","","","50108;2;50108|50202;4;50202","105023413","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",17300
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,71522,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"20700;7","0","1","","{}","","","50108;0.070",2900000,"","","0.07","","","10100000;15","1;6000000|14;6000000|2;1900000","","","","0","10142014","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142014,0,"","","","","50108;2;50108|50202;4;50202","105023414","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",20700
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,100131,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"24600;7.5","0","1","","{}","","","50108;0.075",5000000,"","","0.075","","","10100000;16","1;11000000|14;11000000|2;3400000","","","","0","10142015","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142015,0,"","","","","50108;2;50108|50202;4;50202","105023415","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",24600
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,140183,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"29900;8","0","1","","{}","","","50108;0.080",8500000,"","","0.08","","","10100000;17","1;14000000|14;14000000|2;4400000","","","","0","10142016","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142016,0,"","","","","50108;2;50108|50202;4;50202","105023416","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",29900
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,196256,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"35900;8.5","0","1","","{}","","","50108;0.085",14000000,"","","0.085","","","10100000;18","1;24000000|14;24000000|2;7800000","","","","0","10142017","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142017,0,"","","","","50108;2;50108|50202;4;50202","105023417","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",35900
"","building_10123000",0,"","","",0,"","",0,"","135119","","","2000756","","","","3;0","",0,"",1,"100728","0",2,274758,"",0,"","",0,"135172,1;220302,3","3;3","","","","4","","",0,"43800;9","0","1","","{}","","","50108;0.090",23000000,"","","0.09","","","10100000;19","1;29000000|14;29000000|2;9300000","","","","0","10142018","","{}","",35,"",2,"",0,0,"","","UI_building_10123000","","","1;10100000,1","",10142018,0,"","","","","50108;2;50108|50202;4;50202","105023418","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",43800
