firelogic,damage_delay,is_normal_attack,enhance_fragment,pos_condition,is_focus,pve_buff_bullet,pvp_pos_num,property_out_of_battle,animation,buff_evaluate_score,pvp_troop_condition,triggerType,name,level_up_desc,pvp_damage_type,icon,property_target_type,maxStar,skill_cat,star,enhance_desc_pre,actionType,power,group,levelup_consume_sp,pvp_damage,pvp_buff_param,level_up_desc_param,animation_move,priority,property,horizontal_speed,buff_condition,pvp_buff_bullet,property_pos_condition,bullet,attack_range,maxLevel,debuff_evaluate_score,pvp_triggerParam,pvp_buff_condition,pvp_bullet,pvp_bullet_critical,pvp_cast_interval,display_type,pvp_cast_count,bullet_damage_rate,apType,desc_para,target_type,damage_ratio,pvp_other_condition_para,moving_logic,enhance_resource,pvp_other_condition,desc,pvp_pos_condition,pvp_actionParam,buff_param,property_troop_condition,pvp_actionType,pvp_triggerType,pre_cd,pvp_apType,skin_skill_effect,skill_effect,id,bullet_critical,troop_condition,matching_animation,matching_animation_move,displayCast_type,pve_animation_move,effect_incity,firepoint,need_rank,damage_to_monster,cast_interval,cast_count,other_condition_para,property_pos_num,world_bullet,other_condition,property_other_condition,attack_interval,pvp_buff_ID,actionParam,pve_animation,pos_num,pvp_buff_level,triggerParam,buff
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,0,"{}",3,"[12000]",502030,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",502030,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,1,"{}",3,"[12000]",502030,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",502031,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,2,"{}",3,"[12000]",502030,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",502032,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,3,"{}",3,"[12000]",502030,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",502033,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,4,"{}",3,"[12000]",502030,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",502034,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,5,"{}",3,"[12000]",502030,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",502035,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","1","15","","","","","","attack","0","0",0,"2401700","","0","Assets/Main/Sprites/SkillIcons/skill_icon15.png","0",5,0,0,"{}",1,"[3250,1730]",401700,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.506;0.017","","{}","attack_move","2","",20,"","","3","401700","20",1,"0","","","","","","1","1","[""0;0"",""0.506;0.017""]",0,"","0",1,"","{}","","0","1401700","3","","","0","1","","1350","0","{}","500600",401700,"","","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","1350","","","attack","","","",""
0,"","1","20","","","","","","attack","0","0",0,"2401700","skill_levelup_effect1","0","Assets/Main/Sprites/SkillIcons/skill_icon15.png","0",5,0,1,"{}",1,"[6500,1730]",401700,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.506;0.017","","[""20%""]","attack_move","2","",20,"","","3","401701","20",1,"0","","","","","","1","1","[""0;0"",""0.506;0.017""]",0,"","0",1.2,"","{}","","0","1401700","3","","","0","1","","1350","0","{}","500600",401701,"","","attack","attack_move","","attack_move","","{}","6","","","","","","","1","0","1350","","","attack","","","",""
0,"","1","30","","","","","","attack","0","0",0,"2401700","skill_levelup_effect2","0","Assets/Main/Sprites/SkillIcons/skill_icon15.png","0",5,0,2,"{}",1,"[10800,1730]",401700,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.506;0.017","","[""45%""]","attack_move","2","",20,"","","3","401702","20",5,"0","","","","","","1","1","[""0;0"",""0.506;0.017""]",0,"","0",1.45,"","{}","","0","1401700","3","","","0","1","","1350","0","{}","500600",401702,"","","attack","attack_move","","attack_move","","{}","11","","","","","","","1","0","1350","","","attack","","","",""
0,"","1","45","","","","","","attack","0","0",0,"2401700","skill_levelup_effect2","0","Assets/Main/Sprites/SkillIcons/skill_icon15.png","0",5,0,3,"{}",1,"[17300,1730]",401700,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.506;0.017","","[""70%""]","attack_move","2","",20,"","","3","401703","20",10,"0","","","","","","1","1","[""0;0"",""0.506;0.017""]",0,"","0",1.75,"","{}","","0","1401700","3","","","0","1","","1350","0","{}","500600",401703,"","","attack","attack_move","","attack_move","","{}","16","","","","","","","1","0","1350","","","attack","","","",""
0,"","1","60","","","","","","attack","0","0",0,"2401700","skill_levelup_effect2","0","Assets/Main/Sprites/SkillIcons/skill_icon15.png","0",5,0,4,"{}",1,"[25950,1730]",401700,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.506;0.017","","[""100%""]","attack_move","2","",20,"","","3","401704","20",20,"0","","","","","","1","1","[""0;0"",""0.506;0.017""]",0,"","0",2,"","{}","","0","1401700","3","","","0","1","","1350","0","{}","500600",401704,"","","attack","attack_move","","attack_move","","{}","21","","","","","","","1","0","1350","","","attack","","","",""
0,"","1","90","","","","","","attack","0","0",0,"2401700","skill_levelup_effect2","0","Assets/Main/Sprites/SkillIcons/skill_icon15.png","0",5,0,5,"{}",1,"[34600,1730]",401700,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.506;0.017","","[""150%""]","attack_move","2","",20,"","","3","401705","20",30,"0","","","","","","1","1","[""0;0"",""0.506;0.017""]",0,"","0",2.5,"","{}","","0","1401700","3","","","0","1","","1350","0","{}","500600",401705,"","","attack","attack_move","","attack_move","","{}","26","","","","","","","1","0","1350","","","attack","","","",""
0,"","0","","1","","","","","attack","0","",0,"159001","","","","3",0,0,1,"{}",2,"[800,100]",300,"{}","","","{}","attack_move","2","",20,"","","","","10",1,"0","","","","","","","","[""0;0"",""0;0""]",0,"","3",1,"","{}","","","","","","","","2","","0","0","{}","300",300,"","1","attack","attack_move","","attack_move","","{}","","","","","","","","1","","10000","","","attack","","","",""
0,"","0","15","","","","1","","attack","0","0",0,"2401710","","0","Assets/Main/Sprites/SkillIcons/skill_icon62.png","0",5,0,0,"[""1000077"",""1000068"",""1000078"",""1000068"",""1000079""]",1,"[3250,1730]",401710,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.994;0.032","","{}","attack_move","1","",20,"","","4","401710","20",1,"0","","","","","200","1","4","[""0;0"",""0.994;0.032""]",0,"","0",1,"","{}","","0","1401710","4","","","0","1","","9000","0","{}","500600",401710,"","","attack","attack_move","","attack_move","","{}","1","","","","","1","","4","0","9000","","","attack","","","",""
0,"","0","20","","","","1","","attack","0","0",0,"2401710","","0","Assets/Main/Sprites/SkillIcons/skill_icon62.png","0",5,0,1,"[""1000077"",""1000068"",""1000078"",""1000068"",""1000079""]",1,"[6500,1730]",401710,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.994;0.032","","{}","attack_move","1","",20,"","","4","401711","20",1,"0","","","","","200","1","4","[""0;0"",""0.994;0.032""]",0,"","0",1.2,"","{}","","0","1401710","4","","","0","1","","9000","0","{}","500600",401711,"","","attack","attack_move","","attack_move","","{}","6","","","","","1","","4","0","9000","","","attack","","","",""
0,"","0","30","","","","1","","attack","0","0",0,"2401710","","0","Assets/Main/Sprites/SkillIcons/skill_icon62.png","0",5,0,2,"[""1000077"",""1000068"",""1000078"",""1000068"",""1000079""]",1,"[10800,1730]",401710,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.913;0.032","","{}","attack_move","1","",20,"","","4","401712","20",5,"0","","","","","200","1","6","[""0;0"",""0.913;0.032""]",0,"","0",1.2,"","{}","","0","1401710","4","","","0","1","","9000","0","{}","500600",401712,"","","attack","attack_move","","attack_move","","{}","11","","","","","1","","4","0","9000","","","attack","","","",""
0,"","0","45","","","","1","","attack","0","0",0,"2401710","","0","Assets/Main/Sprites/SkillIcons/skill_icon62.png","0",5,0,3,"[""1000077"",""1000068"",""1000078"",""1000068"",""1000079""]",1,"[17300,1730]",401710,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.913;0.032","","{}","attack_move","1","",20,"","","4","401713","20",10,"0","","","","","200","1","6","[""0;0"",""0.913;0.032""]",0,"","0",1.45,"","{}","","0","1401710","4","","","0","1","","9000","0","{}","500600",401713,"","","attack","attack_move","","attack_move","","{}","16","","","","","1","","4","0","9000","","","attack","","","",""
0,"","0","60","","","","1","","attack","0","0",0,"2401710","","0","Assets/Main/Sprites/SkillIcons/skill_icon62.png","0",5,0,4,"[""1000077"",""1000068"",""1000078"",""1000068"",""1000079""]",1,"[25950,1730]",401710,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.951;0.032","","{}","attack_move","1","",20,"","","4","401714","20",20,"0","","","","","200","1","8","[""0;0"",""0.951;0.032""]",0,"","0",1.45,"","{}","","0","1401710","4","","","0","1","","9000","0","{}","500600",401714,"","","attack","attack_move","","attack_move","","{}","21","","","","","1","","4","0","9000","","","attack","","","",""
0,"","0","90","","","","1","","attack","0","0",0,"2401710","","0","Assets/Main/Sprites/SkillIcons/skill_icon62.png","0",5,0,5,"[""1000077"",""1000068"",""1000078"",""1000068"",""1000079""]",1,"[34600,1730]",401710,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","0.951;0.032","","{}","attack_move","1","",20,"","","4","401715","20",30,"0","","","","","200","1","8","[""0;0"",""0.951;0.032""]",0,"","0",1.75,"","{}","","0","1401710","4","","","0","1","","9000","0","{}","500600",401715,"","","attack","attack_move","","attack_move","","{}","26","","","","","1","","4","0","9000","","","attack","","","",""
0,"","0","15","","","","","","attack","0","0",3,"2401720","","","Assets/Main/Sprites/SkillIcons/skill_icon15.png","3",5,0,0,"[""1500622"",""1500622"",""1500622"",""1500622"",""1500622""]",3,"[3250,1730]",401720,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","","","{}","attack_move","2","75150;0.09;0.002",20,"","","1","","20",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","1501120","1","","","0","3","2","0","1","{}","1",401720,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","","","","","attack","0","0",3,"2401720","","","Assets/Main/Sprites/SkillIcons/skill_icon15.png","3",5,0,1,"[""1500622"",""1500622"",""1500622"",""1500622"",""1500622""]",3,"[6500,1730]",401720,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","","","{}","attack_move","2","75150;0.12;0.002",20,"","","1","","20",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","1501120","1","","","0","3","2","0","1","{}","1",401721,"","0","attack","attack_move","","attack_move","","{}","6","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","30","","","","","","attack","0","0",3,"2401720","","","Assets/Main/Sprites/SkillIcons/skill_icon15.png","3",5,0,2,"[""1500622"",""1500622"",""1500622"",""1500622"",""1500622""]",3,"[10800,1730]",401720,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","","","{}","attack_move","2","75150;0.15;0.002",20,"","","1","","20",5,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","1501120","1","","","0","3","2","0","1","{}","1",401722,"","0","attack","attack_move","","attack_move","","{}","11","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","45","","","","","","attack","0","0",3,"2401720","","","Assets/Main/Sprites/SkillIcons/skill_icon15.png","3",5,0,3,"[""1500622"",""1500622"",""1500622"",""1500622"",""1500622""]",3,"[17300,1730]",401720,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","","","{}","attack_move","2","75150;0.18;0.002",20,"","","1","","20",10,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","1501120","1","","","0","3","2","0","1","{}","1",401723,"","0","attack","attack_move","","attack_move","","{}","16","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","60","","","","","","attack","0","0",3,"2401720","","","Assets/Main/Sprites/SkillIcons/skill_icon15.png","3",5,0,4,"[""1500622"",""1500622"",""1500622"",""1500622"",""1500622""]",3,"[25950,1730]",401720,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","","","{}","attack_move","2","75150;0.21;0.002",20,"","","1","","20",20,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","1501120","1","","","0","3","2","0","1","{}","1",401724,"","0","attack","attack_move","","attack_move","","{}","21","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","90","","","","","","attack","0","0",3,"2401720","","","Assets/Main/Sprites/SkillIcons/skill_icon15.png","3",5,0,5,"[""1500622"",""1500622"",""1500622"",""1500622"",""1500622""]",3,"[34600,1730]",401720,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","","","{}","attack_move","2","75150;0.24;0.002",20,"","","1","","20",30,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","1501120","1","","","0","3","2","0","1","{}","1",401725,"","0","attack","attack_move","","attack_move","","{}","26","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","","0","","","1","","open_skill","0","2",0,"item_name_541402","chip_rank_up_desc9","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_11.png","4",10,1,2,"{}",2,"[27000,10200]",713020,"{}","","","[""250""]","open_skill","3","",20,"","","0","","",6,"0","","","","","","","1","{}",0,"0,250000,35000|0,7","4",1,"","{}","","0","adv_chip_skill_desc_31_2","0","","","2","2","","0","0","{}","700200",713022,"","2","open_skill_matching","open_skill_matching","","open_skill_pve","","{}","2","1","","","","1","","0","0","90000","713022","","open_skill_pve","1","","","713022"
0,"","0","","0","","","1","","open_skill","0","2",0,"item_name_541402","chip_rank_up_desc9","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_11.png","4",10,1,3,"{}",2,"[31200,10200]",713020,"{}","","","[""300""]","open_skill","3","",20,"","","0","","",6,"0","","","","","","","1","{}",0,"0,300000,35000|0,7","4",1,"","{}","","0","adv_chip_skill_desc_31_2","0","","","2","2","","0","0","{}","700200",713023,"","2","open_skill_matching","open_skill_matching","","open_skill_pve","","{}","3","1","","","","1","","0","0","90000","713023","","open_skill_pve","1","","","713023"
0,"","0","","0","","","1","","open_skill","0","2",0,"item_name_541402","chip_rank_up_desc9","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_11.png","4",10,1,4,"{}",2,"[45700,10200]",713020,"{}","","","[""350""]","open_skill","3","",20,"","","0","","",6,"0","","","","","","","1","{}",0,"0,350000,35000|0,7","4",1,"","{}","","0","adv_chip_skill_desc_31_2","0","","","2","2","","0","0","{}","700200",713024,"","2","open_skill_matching","open_skill_matching","","open_skill_pve","","{}","4","1","","","","1","","0","0","90000","713024","","open_skill_pve","1","","","713024"
0,"","0","","0","","","1","","open_skill","0","2",0,"item_name_541402","chip_rank_up_desc9","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_11.png","4",10,1,5,"{}",2,"[72400,10200]",713020,"{}","","","[""450""]","open_skill","3","",20,"","","0","","",6,"0","","","","","","","1","{}",0,"0,450000,35000|0,7","4",1,"","{}","","0","adv_chip_skill_desc_31_2","0","","","2","2","","0","0","{}","700200",713025,"","2","open_skill_matching","open_skill_matching","","open_skill_pve","","{}","5","1","","","","1","","0","0","90000","713025","","open_skill_pve","1","","","713025"
